,SN,Contract No,Symbol,Buyer,Seller,Quantity,Rate,Amount,Trading Date,VWAP,Rolling Volatility,Trade Size,Buyer Info,Seller Info,Above_VWAP,Below_VWAP,Qty_Outlier,Amount_Outlier
13937,14438,2030000000000000.0,NLIC,48,48,1.0,769.0,769.0,2025-09-08,769.6998327608028,438.7573388939896,Small,Known Broker,Known Broker,False,True,False,True
13983,14484,2030000000000000.0,AKPL,45,8,725.0,252.9,0.0,2025-09-08,253.25692971779202,69.00451676039023,Large,Known Broker,Known Broker,False,True,True,False
14044,14545,2030000000000000.0,HRL,16,40,1.0,956.9,956.9,2025-09-08,979.7508980090372,496.97831273943444,Small,Known Broker,Known Broker,False,True,False,True
14046,14547,2030000000000000.0,GBIMESY2,58,58,100.0,9.15,915.0,2025-09-08,9.127058823529412,489.5753934107954,Large,Known Broker,Known Broker,True,False,False,True
14049,14550,2030000000000000.0,SPDL,101,36,847.0,398.2,0.0,2025-09-08,401.774507579763,229.87201511566258,Large,Known Broker,Known Broker,False,True,True,False
14053,14554,2030000000000000.0,NGPL,34,56,831.0,393.4,0.0,2025-09-08,397.2731191471952,227.01421394559281,Large,Known Broker,Known Broker,False,True,True,False
14065,14566,2030000000000000.0,HIDCL,8,35,730.0,269.5,0.0,2025-09-08,271.3138952392916,0.15275252972129266,Large,Known Broker,Known Broker,False,True,True,False
14111,14612,2030000000000000.0,KDBY,52,51,100.0,9.03,903.0,2025-09-08,9.149615384615384,194.03915489749858,Large,Known Broker,Known Broker,False,True,False,True
14177,14678,2030000000000000.0,NICSF,32,51,100.0,8.81,881.0,2025-09-08,8.820769230769232,174.87410338107696,Large,Known Broker,Known Broker,False,True,False,True
14201,14702,2030000000000000.0,HIDCLP,10,94,750.0,194.7,0.0,2025-09-08,196.56631634340698,424.3616657208035,Large,Known Broker,Known Broker,False,True,True,False
971,1472,2030000000000000.0,RHGCL,56,62,700.0,255.0,0.0,2025-09-08,257.8034718455028,145.39715723952503,Large,Known Broker,Known Broker,False,True,True,False
14228,14729,2030000000000000.0,GSY,4,28,100.0,8.97,897.0,2025-09-08,9.009583333333333,259.50778915734924,Large,Known Broker,Known Broker,False,True,False,True
14234,14735,2030000000000000.0,NGPL,34,8,629.0,395.0,0.0,2025-09-08,397.2731191471952,0.0,Large,Known Broker,Known Broker,False,True,True,False
14244,14745,2030000000000000.0,NIFRA,58,58,709.0,270.0,0.0,2025-09-08,270.6788130899634,50.51814855411122,Large,Known Broker,Known Broker,False,True,True,False
14245,14746,2030000000000000.0,BPCL,90,58,1.0,789.9,789.9,2025-09-08,802.0449179571917,300.1644049516893,Small,Known Broker,Known Broker,False,True,False,True
14248,14749,2030000000000000.0,HIDCL,34,56,660.0,269.1,0.0,2025-09-08,271.3138952392916,65.21173207331546,Large,Known Broker,Known Broker,False,True,True,False
14277,14778,2030000000000000.0,SPIL,51,56,1.0,793.0,793.0,2025-09-08,809.320938215103,396.5871530950061,Small,Known Broker,Known Broker,False,True,False,True
14306,14807,2030000000000000.0,RMF1,40,17,100.0,9.32,932.0,2025-09-08,9.157480029048656,125.10025632801684,Large,Known Broker,Known Broker,True,False,False,True
14409,14910,2030000000000000.0,AHPC,26,56,880.0,281.0,0.0,2025-09-08,282.77807694917556,162.23542564229072,Large,Known Broker,Known Broker,False,True,True,False
14459,14960,2030000000000000.0,MBLEF,43,51,100.0,8.95,895.0,2025-09-08,9.062,384.0780812543223,Large,Known Broker,Known Broker,False,True,False,True
14468,14969,2030000000000000.0,SONA,74,17,650.0,440.1,0.0,2025-09-08,441.54964680212737,142.74466715083173,Large,Known Broker,Known Broker,False,True,True,False
14502,15003,2030000000000000.0,SPDL,34,19,962.0,398.5,0.0,2025-09-08,401.774507579763,230.0740822720698,Large,Known Broker,Known Broker,False,True,True,False
14550,15051,2030000000000000.0,SANIMA,36,5,765.0,364.0,0.0,2025-09-08,365.24953040257503,46.41896164286321,Large,Known Broker,Known Broker,False,True,True,False
14551,15052,2030000000000000.0,SANIMA,48,5,664.0,364.1,0.0,2025-09-08,365.24953040257503,0.057735040529086595,Large,Known Broker,Known Broker,False,True,True,False
14553,15054,2030000000000000.0,NIMB,49,58,700.0,205.4,0.0,2025-09-08,205.93632220009192,82.44357666510498,Large,Known Broker,Known Broker,False,True,True,False
14578,15079,2030000000000000.0,HIDCLP,74,44,713.0,196.0,0.0,2025-09-08,196.56631634340698,0.05773504322386734,Large,Known Broker,Known Broker,False,True,True,False
14581,15082,2030000000000000.0,RADHI,45,62,900.0,750.1,0.0,2025-09-08,755.9634460172596,283.4821334758179,Large,Known Broker,Known Broker,False,True,True,False
14593,15094,2030000000000000.0,HRL,66,59,697.0,975.1,0.0,2025-09-08,979.7508980090372,333.06133569259373,Large,Known Broker,Known Broker,False,True,True,False
14615,15116,2030000000000000.0,SANIMA,48,95,836.0,364.1,0.0,2025-09-08,365.24953040257503,100.79609780807372,Large,Known Broker,Known Broker,False,True,True,False
14620,15121,2030000000000000.0,PMHPL,18,72,927.0,349.7,0.0,2025-09-08,352.30811812139046,110.31053137998519,Large,Known Broker,Known Broker,False,True,True,False
14625,15126,2030000000000000.0,GLH,16,38,855.0,250.1,0.0,2025-09-08,252.01345554967978,370.2279973205717,Large,Known Broker,Known Broker,False,True,True,False
14646,15147,2030000000000000.0,GSY,4,51,100.0,8.97,897.0,2025-09-08,9.009583333333333,225.71743537736484,Large,Known Broker,Known Broker,False,True,False,True
14654,15155,2030000000000000.0,NIMB,49,45,999.0,205.4,0.0,2025-09-08,205.93632220009192,155.6536325735277,Large,Known Broker,Known Broker,False,True,True,False
14712,15213,2030000000000000.0,MBLEF,43,51,100.0,8.95,895.0,2025-09-08,9.062,226.88009131110348,Large,Known Broker,Known Broker,False,True,False,True
14756,15257,2030000000000000.0,NMBHF2,52,52,100.0,8.98,898.0,2025-09-08,8.995427728613569,199.5885370789989,Large,Known Broker,Known Broker,False,True,False,True
14834,15335,2030000000000000.0,PRVU,48,6,698.0,205.1,0.0,2025-09-08,206.1827447947991,0.0,Large,Known Broker,Known Broker,False,True,True,False
14842,15343,2030000000000000.0,MNMF1,1,52,100.0,9.0,900.0,2025-09-08,9.009166666666667,187.5638646790344,Large,Known Broker,Known Broker,False,True,False,True
14847,15348,2030000000000000.0,NGPL,43,38,980.0,395.0,0.0,2025-09-08,397.2731191471952,199.25464444608335,Large,Known Broker,Known Broker,False,True,True,False
14881,15382,2030000000000000.0,NGPL,34,57,920.0,394.5,0.0,2025-09-08,397.2731191471952,227.88023901456424,Large,Known Broker,Known Broker,False,True,True,False
14893,15394,2030000000000000.0,DORDI,49,20,780.0,236.4,0.0,2025-09-08,238.47625488173932,0.057735041537018264,Large,Known Broker,Known Broker,False,True,True,False
14898,15399,2030000000000000.0,NICFC,78,51,100.0,9.01,901.0,2025-09-08,9.041509433962265,131.48598797337755,Large,Known Broker,Known Broker,False,True,False,True
14901,15402,2030000000000000.0,NBL,46,5,716.0,246.0,0.0,2025-09-08,247.01757500517277,266.79408414231085,Large,Known Broker,Known Broker,False,True,True,False
14917,15418,2030000000000000.0,NGPL,71,59,700.0,393.4,0.0,2025-09-08,397.2731191471952,196.76862046576912,Large,Known Broker,Known Broker,False,True,True,False
14919,15420,2030000000000000.0,NGPL,36,59,700.0,394.0,0.0,2025-09-08,397.2731191471952,70.00416654267559,Large,Known Broker,Known Broker,False,True,True,False
14931,15432,2030000000000000.0,MBLEF,43,52,100.0,8.95,895.0,2025-09-08,9.062,487.04753447002946,Large,Known Broker,Known Broker,False,True,False,True
14941,15442,2030000000000000.0,RADHI,55,67,700.0,750.4,0.0,2025-09-08,755.9634460172596,0.05773503223183646,Large,Known Broker,Known Broker,False,True,True,False
14948,15449,2030000000000000.0,RADHI,45,67,900.0,751.3,0.0,2025-09-08,755.9634460172596,0.057735032218274265,Large,Known Broker,Known Broker,False,True,True,False
1044,1545,2030000000000000.0,LEC,56,39,900.0,211.0,0.0,2025-09-08,211.5893387230881,311.91348693721835,Large,Known Broker,Known Broker,False,True,True,False
14957,15458,2030000000000000.0,MNMF1,1,51,100.0,9.0,900.0,2025-09-08,9.009166666666667,558.3554542881569,Large,Known Broker,Known Broker,False,True,False,True
14972,15473,2030000000000000.0,KBL,40,17,733.0,194.4,0.0,2025-09-08,195.39428881472838,232.47009126624118,Large,Known Broker,Known Broker,False,True,True,False
14981,15482,2030000000000000.0,HIDCLP,32,17,900.0,196.0,0.0,2025-09-08,196.56631634340698,133.4186019014401,Large,Known Broker,Known Broker,False,True,True,False
15005,15506,2030000000000000.0,KDBY,52,51,100.0,9.03,903.0,2025-09-08,9.149615384615384,386.7432110587091,Large,Known Broker,Known Broker,False,True,False,True
15015,15516,2030000000000000.0,GSY,4,52,100.0,8.97,897.0,2025-09-08,9.009583333333333,173.49957819353622,Large,Known Broker,Known Broker,False,True,False,True
15041,15542,2030000000000000.0,SHIVM,45,46,783.0,580.0,0.0,2025-09-08,582.6545621696162,0.0,Large,Known Broker,Known Broker,False,True,True,False
15160,15661,2030000000000000.0,NLIC,48,48,1.0,769.0,769.0,2025-09-08,769.6998327608028,241.3624936342308,Small,Known Broker,Known Broker,False,True,False,True
15167,15668,2030000000000000.0,SBI,4,51,937.0,384.6,0.0,2025-09-08,386.3342444795757,122.77378927659653,Large,Known Broker,Known Broker,False,True,True,False
15197,15698,2030000000000000.0,NLICL,65,34,800.0,578.0,0.0,2025-09-08,581.922821969697,290.6184497469729,Large,Known Broker,Known Broker,False,True,True,False
15221,15722,2030000000000000.0,UAIL,38,32,1.0,513.5,513.5,2025-09-08,513.8778182597515,296.4693632288752,Small,Known Broker,Known Broker,False,True,False,True
15303,15804,2030000000000000.0,BPCL,92,80,900.0,803.9,0.0,2025-09-08,802.0449179571917,272.5421129538221,Large,Known Broker,Known Broker,True,False,True,False
15313,15814,2030000000000000.0,SBCF,17,35,100.0,9.12,912.0,2025-09-08,9.13875,196.7241117233326,Large,Known Broker,Known Broker,False,True,False,True
1085,1586,2030000000000000.0,UPPER,44,45,700.0,183.1,0.0,2025-09-08,184.21903205587392,102.86891334768973,Large,Known Broker,Known Broker,False,True,True,False
15366,15867,2030000000000000.0,NLIC,48,48,1.0,769.0,769.0,2025-09-08,769.6998327608028,321.1962484214298,Small,Known Broker,Known Broker,False,True,False,True
1089,1590,2030000000000000.0,LBBL,32,42,950.0,521.8,0.0,2025-09-08,524.6788026970823,181.50975180414113,Large,Known Broker,Known Broker,False,True,True,False
15412,15913,2030000000000000.0,HRL,16,16,1.0,959.9,959.9,2025-09-08,979.7508980090372,280.2142811016837,Small,Known Broker,Known Broker,False,True,False,True
15448,15949,2030000000000000.0,NABIL,57,49,1.0,501.0,501.0,2025-09-08,511.22047945548263,134.72940782670284,Small,Known Broker,Known Broker,False,True,False,True
15475,15976,2030000000000000.0,RIDI,16,42,700.0,225.7,0.0,2025-09-08,226.62822529694213,178.28646424598242,Large,Known Broker,Known Broker,False,True,True,False
15508,16009,2030000000000000.0,RMF1,40,21,100.0,9.21,921.0,2025-09-08,9.157480029048656,328.5354922987782,Large,Known Broker,Known Broker,True,False,False,True
15509,16010,2030000000000000.0,RMF1,40,18,100.0,9.2,920.0,2025-09-08,9.157480029048656,514.4162031209106,Large,Known Broker,Known Broker,True,False,False,True
15544,16045,2030000000000000.0,SADBL,36,48,670.0,413.0,0.0,2025-09-08,416.98130732375085,122.68693220279819,Large,Known Broker,Known Broker,False,True,True,False
1113,1614,2030000000000000.0,SAHAS,75,29,990.0,622.0,0.0,2025-09-08,625.1987110999977,175.94750163993166,Large,Known Broker,Known Broker,False,True,True,False
15647,16148,2030000000000000.0,LBBL,8,70,830.0,522.6,0.0,2025-09-08,524.6788026970823,398.5258377236463,Large,Known Broker,Known Broker,False,True,True,False
15667,16168,2030000000000000.0,SHL,34,34,685.0,544.3,0.0,2025-09-08,546.5848144847699,267.8342765592193,Large,Known Broker,Known Broker,False,True,True,False
15738,16239,2030000000000000.0,HDL,82,77,930.0,0.0,0.0,2025-09-08,0.0,0.0,Large,Known Broker,Known Broker,False,False,True,False
1125,1626,2030000000000000.0,BPCL,64,38,810.0,799.0,0.0,2025-09-08,802.0449179571917,172.60649852579223,Large,Known Broker,Known Broker,False,True,True,False
15784,16285,2030000000000000.0,BARUN,34,28,990.0,316.0,0.0,2025-09-08,319.89009652614925,295.97861972334147,Large,Known Broker,Known Broker,False,True,True,False
15832,16333,2030000000000000.0,NBF3,34,28,100.0,9.09,909.0,2025-09-08,9.10811320754717,345.22183018073196,Large,Known Broker,Known Broker,False,True,False,True
15860,16361,2030000000000000.0,AKJCL,4,21,723.0,191.3,0.0,2025-09-08,193.01680120878046,333.5352505108482,Large,Known Broker,Known Broker,False,True,True,False
15862,16363,2030000000000000.0,AKJCL,33,21,930.0,192.0,0.0,2025-09-08,193.01680120878046,0.3785938908732228,Large,Known Broker,Known Broker,False,True,True,False
15871,16372,2030000000000000.0,SHIVM,71,34,790.0,581.8,0.0,2025-09-08,582.6545621696162,220.14365764200633,Large,Known Broker,Known Broker,False,True,True,False
1149,1650,2030000000000000.0,RNLI,21,58,1.0,440.0,440.0,2025-09-08,451.04576344292144,171.5293949541424,Small,Known Broker,Known Broker,False,True,False,True
16004,16505,2030000000000000.0,MBLEF,22,51,100.0,9.06,906.0,2025-09-08,9.062,139.1103681733818,Large,Known Broker,Known Broker,False,True,False,True
16046,16547,2030000000000000.0,NGPL,49,22,1.0,387.1,387.1,2025-09-08,397.2731191471952,230.38765157881292,Small,Known Broker,Known Broker,False,True,False,True
16067,16568,2030000000000000.0,AKJCL,4,49,980.0,192.0,0.0,2025-09-08,193.01680120878046,88.9119414552051,Large,Known Broker,Known Broker,False,True,True,False
1157,1658,2030000000000000.0,BHCL,47,17,650.0,456.0,0.0,2025-09-08,465.9123469223332,131.22626769566318,Large,Known Broker,Known Broker,False,True,True,False
16080,16581,2030000000000000.0,GSY,4,51,100.0,8.97,897.0,2025-09-08,9.009583333333333,280.527261836232,Large,Known Broker,Known Broker,False,True,False,True
16089,16590,2030000000000000.0,KBL,40,33,900.0,194.6,0.0,2025-09-08,195.39428881472838,131.36121954367076,Large,Known Broker,Known Broker,False,True,True,False
16103,16604,2030000000000000.0,MNMF1,58,49,100.0,9.1,910.0,2025-09-08,9.009166666666667,470.1384086982623,Large,Known Broker,Known Broker,True,False,False,True
16135,16636,2030000000000000.0,KSY,58,51,100.0,9.0,900.0,2025-09-08,8.94111111111111,177.9393529642436,Large,Known Broker,Known Broker,True,False,False,True
16187,16688,2030000000000000.0,API,32,16,870.0,285.0,0.0,2025-09-08,287.32858866103743,158.57280136686137,Large,Known Broker,Known Broker,False,True,True,False
1169,1670,2030000000000000.0,BHL,47,33,700.0,184.0,0.0,2025-09-08,185.06825032657494,230.46908686416117,Large,Known Broker,Known Broker,False,True,True,False
16229,16730,2030000000000000.0,AKPL,36,38,778.0,251.1,0.0,2025-09-08,253.25692971779202,38.74020306262791,Large,Known Broker,Known Broker,False,True,True,False
16246,16747,2030000000000000.0,KDBY,52,51,100.0,9.03,903.0,2025-09-08,9.149615384615384,310.1999102192014,Large,Known Broker,Known Broker,False,True,False,True
16249,16750,2030000000000000.0,UPCL,35,32,887.0,410.0,0.0,2025-09-08,411.3926609815923,206.3169406519996,Large,Known Broker,Known Broker,False,True,True,False
16332,16833,2030000000000000.0,NICFC,78,51,100.0,9.01,901.0,2025-09-08,9.041509433962265,493.3709821557548,Large,Known Broker,Known Broker,False,True,False,True
16375,16876,2030000000000000.0,GBIME,33,7,700.0,243.3,0.0,2025-09-08,245.3072155812442,0.11547005623679145,Large,Known Broker,Known Broker,False,True,True,False
16445,16946,2030000000000000.0,PRVU,43,1,4.0,205.0,820.0,2025-09-08,206.1827447947991,234.92650623830085,Small,Known Broker,Known Broker,False,True,False,True
16452,16953,2030000000000000.0,SBL,7,49,840.0,369.9,0.0,2025-09-08,370.97390539106954,213.56186457324495,Large,Known Broker,Known Broker,False,True,True,False
16537,17038,2030000000000000.0,SNLI,21,58,1.0,443.0,443.0,2025-09-08,454.30175086107926,259.7510025646377,Small,Known Broker,Known Broker,False,True,False,True
16609,17110,2030000000000000.0,RIDI,6,16,750.0,226.1,0.0,2025-09-08,226.62822529694213,137.9289793094054,Large,Known Broker,Known Broker,False,True,True,False
16612,17113,2030000000000000.0,HRL,1,19,1.0,975.0,975.0,2025-09-08,979.7508980090372,432.31988156919294,Small,Known Broker,Known Broker,False,True,False,True
16631,17132,2030000000000000.0,HDHPC,64,54,700.0,182.2,0.0,2025-09-08,182.7698332387975,105.1355315771084,Large,Known Broker,Known Broker,False,True,True,False
16635,17136,2030000000000000.0,UNHPL,38,44,985.0,455.5,0.0,2025-09-08,456.54486181837126,107.06961909586852,Large,Known Broker,Known Broker,False,True,True,False
16671,17172,2030000000000000.0,HRL,1,17,1.0,973.0,973.0,2025-09-08,979.7508980090372,358.96778406982565,Small,Known Broker,Known Broker,False,True,False,True
16685,17186,2030000000000000.0,API,16,21,875.0,286.0,0.0,2025-09-08,287.32858866103743,165.12217698823625,Large,Known Broker,Known Broker,False,True,True,False
16686,17187,2030000000000000.0,SRLI,21,57,2.0,384.0,768.0,2025-09-08,393.14475828354153,199.52276394771192,Small,Known Broker,Known Broker,False,True,False,True
1222,1723,2030000000000000.0,GBBL,4,101,630.0,427.0,0.0,2025-09-08,427.7497309247462,133.48338223664527,Large,Known Broker,Known Broker,False,True,True,False
1226,1727,2030000000000000.0,MNBBL,59,29,852.0,436.0,0.0,2025-09-08,438.0804152090383,74.33715984172727,Large,Known Broker,Known Broker,False,True,True,False
16838,17339,2030000000000000.0,RIDI,63,21,810.0,226.2,0.0,2025-09-08,226.62822529694213,272.5440209091634,Large,Known Broker,Known Broker,False,True,True,False
16874,17375,2030000000000000.0,SHEL,34,62,660.0,302.0,0.0,2025-09-08,303.3728467373475,29.444863728690173,Large,Known Broker,Known Broker,False,True,True,False
16875,17376,2030000000000000.0,SHEL,54,62,950.0,302.0,0.0,2025-09-08,303.3728467373475,29.444863728690272,Large,Known Broker,Known Broker,False,True,True,False
1240,1741,2030000000000000.0,MNBBL,4,29,847.0,437.0,0.0,2025-09-08,438.0804152090383,21.36195996004406,Large,Known Broker,Known Broker,False,True,True,False
1241,1742,2030000000000000.0,MNBBL,44,29,800.0,437.1,0.0,2025-09-08,438.0804152090383,24.41113134073413,Large,Known Broker,Known Broker,False,True,True,False
16926,17427,2030000000000000.0,ILI,16,16,2.0,446.0,892.0,2025-09-08,444.2173221960911,181.25912390829194,Small,Known Broker,Known Broker,True,False,False,True
16996,17497,2030000000000000.0,SBL,65,17,950.0,368.1,0.0,2025-09-08,370.97390539106954,23.330309327874453,Large,Known Broker,Known Broker,False,True,True,False
17014,17515,2030000000000000.0,SFCL,41,58,2.0,432.5,865.0,2025-09-08,431.6216581217957,45.478456438195174,Small,Known Broker,Known Broker,True,False,False,True
